,averageOccupancy,averageSpeed,dataRegion,month,paxKms,routeLength,routeUid,vehicleKms,vehicleTrips,vehicleUid,year,Unnamed: 11,Unnamed: 12,CURRENT PLATE,Euro Class
18127,28.22890145,23.87016636,Bay of Plenty,3,363.4930806,12.87662863,Bay of Plenty-712a,12.87662863,2,GYN237,2022,,,GYN237,EURO V
18128,2.858371594,25.09221697,Bay of Plenty,3,518.1778866,11.3302686,Bay of Plenty-1,181.2842975,21,GYN237,2022,,,GYN237,EURO V
18129,1.28355511,30.32772848,Bay of Plenty,3,199.5889734,11.10692882,Bay of Plenty-71,155.4970034,18,GYN237,2022,,,GYN237,EURO V
18130,11.78079279,18.33305624,Bay of Plenty,3,108.16895,9.181805666,Bay of Plenty-802c,9.181805666,1,GYN237,2022,,,GYN237,EURO V
18131,5.714445837,22.77543796,Bay of Plenty,3,758.9856237,13.28187624,Bay of Plenty-55,132.8187624,13,GYN237,2022,,,GYN237,EURO V
18132,1.911651066,30.24404795,Bay of Plenty,3,172.1955181,18.01537123,Bay of Plenty-21,90.07685614,6,GYN237,2022,,,GYN237,EURO V
18133,2.769977522,41.24714516,Bay of Plenty,3,667.6222488,24.10208182,Bay of Plenty-20,241.0208182,13,GYN237,2022,,,GYN237,EURO V
18134,2.452949883,43.25293075,Bay of Plenty,3,102.7669959,13.96508977,Bay of Plenty-52x,41.89526931,3,GYN237,2022,,,GYN237,EURO V
18135,1.451323914,31.57365098,Bay of Plenty,6,189.2641749,11.85526809,Bay of Plenty-60,130.407949,13,GYN237,2022,,,GYN237,EURO V
18136,3.92672303,25.7779839,Bay of Plenty,6,1045.549269,15.66265247,Bay of Plenty-5,266.265092,21,GYN237,2022,,,GYN237,EURO V
18137,2.833715015,21.1495278,Bay of Plenty,6,364.9509676,14.30987495,Bay of Plenty-CT,128.7888746,11,GYN237,2022,,,GYN237,EURO V
18138,3.900772394,28.26877225,Bay of Plenty,6,978.8917065,19.30370563,Bay of Plenty-2W,250.9481732,16,GYN237,2022,,,GYN237,EURO V
18139,1.079040391,34.14372138,Bay of Plenty,6,53.21687869,6.164838582,Bay of Plenty-70,49.31870866,8,GYN237,2022,,,GYN237,EURO V
18140,36.019891,22.35873698,Bay of Plenty,6,1153.453442,16.01133998,Bay of Plenty-710a,32.02267996,2,GYN237,2022,,,GYN237,EURO V
18141,1.572520177,28.10748169,Bay of Plenty,6,306.0207176,24.32565906,Bay of Plenty-2B,194.6052725,9,GYN237,2022,,,GYN237,EURO V
18142,2.11924452,29.81650782,Bay of Plenty,6,88.90266795,8.390034005,Bay of Plenty-72a,41.95017003,7,GYN237,2022,,,GYN237,EURO V
18143,3.079899474,26.90332218,Bay of Plenty,6,737.9331449,10.41723928,Bay of Plenty-62,239.5965034,27,GYN237,2022,,,GYN237,EURO V
18144,4.240803778,25.9198309,Bay of Plenty,6,1892.654986,15.38952719,Bay of Plenty-40,446.2962884,38,GYN237,2022,,,GYN237,EURO V
18145,12.45520019,22.85531979,Bay of Plenty,6,485.6745268,19.49685752,Bay of Plenty-22,38.99371504,3,GYN237,2022,,,GYN237,EURO V
18146,3.269018837,36.05834857,Bay of Plenty,6,256.0843515,11.19096604,Bay of Plenty-72b,78.33676228,10,GYN237,2022,,,GYN237,EURO V
18147,5.446620736,27.41673732,Bay of Plenty,6,288.7433821,10.60266158,Bay of Plenty-59,53.01330791,10,GYN237,2022,,,GYN237,EURO V
18148,2.577628873,24.77289551,Bay of Plenty,6,709.2198733,11.96279534,Bay of Plenty-1,275.1442928,27,GYN237,2022,,,GYN237,EURO V
18149,2.606019415,28.81690167,Bay of Plenty,6,550.5891427,10.56379587,Bay of Plenty-71,211.2759174,24,GYN237,2022,,,GYN237,EURO V
18150,6.70645194,17.30684096,Bay of Plenty,6,75.31490925,11.2302168,Bay of Plenty-902b,11.2302168,1,GYN237,2022,,,GYN237,EURO V
18151,6.708996325,23.92881456,Bay of Plenty,6,1533.631575,25.39925498,Bay of Plenty-55,228.5932949,17,GYN237,2022,,,GYN237,EURO V
18152,0.058762531,32.64872339,Bay of Plenty,6,2.118367638,18.02481604,Bay of Plenty-21,36.04963208,2,GYN237,2022,,,GYN237,EURO V
18153,0.367048127,30.35064019,Bay of Plenty,6,4.341562307,11.82831894,Bay of Plenty-51,11.82831894,1,GYN237,2022,,,GYN237,EURO V
18154,1.523374817,5.090340695,Bay of Plenty,6,22.34802904,2.934015817,Bay of Plenty-20,14.67007909,5,GYN237,2022,,,GYN237,EURO V
18155,2.114458007,13.70130268,Bay of Plenty,6,33.47740257,5.277538808,Bay of Plenty-52x,15.83261643,3,GYN237,2022,,,GYN237,EURO V
18156,2.849395066,25.82896873,Bay of Plenty,5,267.5248626,11.73603767,Bay of Plenty-60,93.88830135,9,GYW6,2022,,,GYW6,EURO V
18157,4.339856177,27.10654279,Bay of Plenty,5,1057.798831,15.23378293,Bay of Plenty-5,243.7405269,19,GYW6,2022,,,GYW6,EURO V
18158,4.223048207,31.95670956,Bay of Plenty,5,1909.496897,22.60804049,Bay of Plenty-CT,452.1608097,25,GYW6,2022,,,GYW6,EURO V
18159,5.239855792,29.95740085,Bay of Plenty,5,813.2917583,22.17323177,Bay of Plenty-2W,155.2126224,9,GYW6,2022,,,GYW6,EURO V
18160,22.29167967,27.38766335,Bay of Plenty,5,3801.146793,24.35980502,Bay of Plenty-2B,170.5186351,12,GYW6,2022,,,GYW6,EURO V
18161,19.10586708,27.93454521,Bay of Plenty,5,1027.250634,8.96103999,Bay of Plenty-72a,53.76623994,9,GYW6,2022,,,GYW6,EURO V
18162,23.81234513,40.48865471,Bay of Plenty,5,611.9546218,25.69904889,Bay of Plenty-20S,25.69904889,2,GYW6,2022,,,GYW6,EURO V
18163,1.153827888,13.16380031,Bay of Plenty,5,12.87247402,11.15632076,Bay of Plenty-803b,11.15632076,1,GYW6,2022,,,GYW6,EURO V
18164,1.457143495,27.52458343,Bay of Plenty,5,209.9058419,10.28949755,Bay of Plenty-62,144.0529657,16,GYW6,2022,,,GYW6,EURO V
18165,3.579138995,27.76122894,Bay of Plenty,5,1201.029678,15.25290249,Bay of Plenty-40,335.5638548,28,GYW6,2022,,,GYW6,EURO V
18166,14.91571086,26.96955104,Bay of Plenty,5,1675.342913,14.04008607,Bay of Plenty-22,112.3206885,9,GYW6,2022,,,GYW6,EURO V
18167,1.676203972,31.07463687,Bay of Plenty,5,148.4347061,8.855408325,Bay of Plenty-72b,88.55408325,12,GYW6,2022,,,GYW6,EURO V
18168,4.02035338,23.95503381,Bay of Plenty,5,195.076599,9.704450362,Bay of Plenty-59,48.52225181,7,GYW6,2022,,,GYW6,EURO V
18169,0.363573491,19.60852616,Bay of Plenty,5,70.22401227,12.87662863,Bay of Plenty-712a,193.1494295,16,GYW6,2022,,,GYW6,EURO V
18170,3.825224817,24.42955519,Bay of Plenty,5,407.2020164,11.8279763,Bay of Plenty-1,106.4517867,14,GYW6,2022,,,GYW6,EURO V
18171,1.962420872,29.33519779,Bay of Plenty,5,353.1157427,11.24617773,Bay of Plenty-71,179.9388438,21,GYW6,2022,,,GYW6,EURO V
18172,9.2102714,22.71010626,Bay of Plenty,5,148.9728458,16.17464235,Bay of Plenty-712b,16.17464235,1,GYW6,2022,,,GYW6,EURO V
18173,6.088663748,24.87285809,Bay of Plenty,5,1556.492046,14.2020949,Bay of Plenty-55,255.6377082,25,GYW6,2022,,,GYW6,EURO V
18174,2.605684628,30.75969332,Bay of Plenty,5,187.8628352,18.02432585,Bay of Plenty-21,72.0973034,5,GYW6,2022,,,GYW6,EURO V
18175,5.081943483,17.96719478,Bay of Plenty,5,65.8687703,12.96133468,Bay of Plenty-901b,12.96133468,1,GYW6,2022,,,GYW6,EURO V
18176,0.156021373,32.92794308,Bay of Plenty,5,8.101493558,10.38510738,Bay of Plenty-51,51.92553691,5,GYW6,2022,,,GYW6,EURO V
18177,3.571373097,44.20884411,Bay of Plenty,5,789.5190971,24.56319789,Bay of Plenty-20,221.068781,11,GYW6,2022,,,GYW6,EURO V
18178,3.959951935,42.25746183,Bay of Plenty,5,223.3026209,14.0975588,Bay of Plenty-52x,56.39023518,5,GYW6,2022,,,GYW6,EURO V
18179,8.752367108,25.00368906,Bay of Plenty,10,511.1164011,11.67950098,Bay of Plenty-60,58.3975049,6,GYW6,2022,,,GYW6,EURO V
18180,5.343450811,19.35887777,Bay of Plenty,10,136.9185836,25.62362571,Bay of Plenty-901a,25.62362571,1,GYW6,2022,,,GYW6,EURO V
18181,8.937715332,22.68240563,Bay of Plenty,10,690.291852,15.44671824,Bay of Plenty-5,77.23359118,7,GYW6,2022,,,GYW6,EURO V
18182,2.918287548,31.12946905,Bay of Plenty,10,318.7136362,21.84251078,Bay of Plenty-CT,109.2125539,5,GYW6,2022,,,GYW6,EURO V
18183,8.043688499,26.07451634,Bay of Plenty,10,869.5858047,21.62156838,Bay of Plenty-2W,108.1078419,5,GYW6,2022,,,GYW6,EURO V
18184,3.633564576,25.35614594,Bay of Plenty,10,133.2604276,7.334969551,Bay of Plenty-70,36.67484776,5,GYW6,2022,,,GYW6,EURO V
18185,6.261683228,27.48386691,Bay of Plenty,10,912.9653992,24.30031899,Bay of Plenty-2B,145.8019139,7,GYW6,2022,,,GYW6,EURO V
18186,13.68168571,42.72249338,Bay of Plenty,10,249.7181078,18.25199856,Bay of Plenty-711a,18.25199856,1,GYW6,2022,,,GYW6,EURO V
18187,4.888700342,26.67985581,Bay of Plenty,10,177.4570165,9.074856511,Bay of Plenty-72a,36.29942604,5,GYW6,2022,,,GYW6,EURO V
18188,3.277591366,25.8692994,Bay of Plenty,10,352.2276057,9.769580113,Bay of Plenty-62,107.4653812,12,GYW6,2022,,,GYW6,EURO V
18189,5.194826069,22.94385159,Bay of Plenty,10,283.0746312,13.62291188,Bay of Plenty-40,54.49164753,4,GYW6,2022,,,GYW6,EURO V
18190,1.021672756,22.59359597,Bay of Plenty,10,34.61848017,8.471029491,Bay of Plenty-22,33.88411796,4,GYW6,2022,,,GYW6,EURO V
18191,3.647100403,26.22473864,Bay of Plenty,10,130.8466542,8.969224847,Bay of Plenty-72b,35.87689939,6,GYW6,2022,,,GYW6,EURO V
18192,1.827778745,23.24154833,Bay of Plenty,10,66.06883463,9.036765911,Bay of Plenty-59,36.14706364,4,GYW6,2022,,,GYW6,EURO V
18193,5.737584621,22.65472054,Bay of Plenty,10,599.1872577,11.60355208,Bay of Plenty-1,104.4319687,11,GYW6,2022,,,GYW6,EURO V
18194,5.473544057,27.89421448,Bay of Plenty,10,433.8662688,19.81651487,Bay of Plenty-71,79.26605949,7,GYW6,2022,,,GYW6,EURO V
18195,20.24564234,18.97502893,Bay of Plenty,10,185.8915536,9.181805666,Bay of Plenty-802c,9.181805666,1,GYW6,2022,,,GYW6,EURO V
18196,4.971568703,23.14247703,Bay of Plenty,10,733.1842564,13.40685771,Bay of Plenty-55,147.4754349,14,GYW6,2022,,,GYW6,EURO V
18197,1.18403326,46.53988214,Bay of Plenty,10,28.74632084,12.13915259,Bay of Plenty-52x,24.27830518,2,GYW6,2022,,,GYW6,EURO V
18198,6.467940386,25.96076854,Bay of Plenty,10,68.23785691,10.55016788,Bay of Plenty-902b,10.55016788,1,GYW6,2022,,,GYW6,EURO V
18199,2.699981565,29.20330843,Bay of Plenty,9,401.7544718,11.4460745,Bay of Plenty-60,148.7989685,15,GYW6,2022,,,GYW6,EURO V
18200,4.906685316,20.71060902,Bay of Plenty,9,125.727068,25.62362571,Bay of Plenty-901a,25.62362571,2,GYW6,2022,,,GYW6,EURO V
18201,7.678427452,24.5782739,Bay of Plenty,9,1538.927085,15.41708992,Bay of Plenty-5,200.422169,16,GYW6,2022,,,GYW6,EURO V
18202,4.788429484,31.66379843,Bay of Plenty,9,1261.098235,21.94697029,Bay of Plenty-CT,263.3636435,17,GYW6,2022,,,GYW6,EURO V
18203,10.73717821,26.28783093,Bay of Plenty,9,722.6566458,22.43471645,Bay of Plenty-2W,67.30414936,5,GYW6,2022,,,GYW6,EURO V
18204,1.853941337,30.80786204,Bay of Plenty,9,157.6718054,7.08723456,Bay of Plenty-70,85.04681472,13,GYW6,2022,,,GYW6,EURO V
18205,8.654133651,22.21300615,Bay of Plenty,9,89.12196853,10.29819646,Bay of Plenty-902a,10.29819646,1,GYW6,2022,,,GYW6,EURO V
18206,11.26712726,26.70568522,Bay of Plenty,9,1095.179146,24.30031899,Bay of Plenty-2B,97.20127596,4,GYW6,2022,,,GYW6,EURO V
18207,6.563139642,27.08912391,Bay of Plenty,9,357.3573031,9.074856511,Bay of Plenty-72a,54.44913907,7,GYW6,2022,,,GYW6,EURO V
18208,4.387915486,24.36255822,Bay of Plenty,9,172.5260884,9.829615504,Bay of Plenty-62,39.31846202,6,GYW6,2022,,,GYW6,EURO V
18209,7.953343421,22.15670929,Bay of Plenty,9,583.1410788,14.66404876,Bay of Plenty-40,73.32024381,7,GYW6,2022,,,GYW6,EURO V
18210,1.449542802,24.21824465,Bay of Plenty,9,190.8562613,10.12819411,Bay of Plenty-22,131.6665234,15,GYW6,2022,,,GYW6,EURO V
18211,2.035539525,30.58052274,Bay of Plenty,9,146.0576934,8.969224847,Bay of Plenty-72b,71.75379877,11,GYW6,2022,,,GYW6,EURO V
18212,1.872530792,25.60374707,Bay of Plenty,9,50.22113551,13.40996253,Bay of Plenty-59,26.81992506,3,GYW6,2022,,,GYW6,EURO V
18213,0.944276767,21.21726923,Bay of Plenty,9,11.77054746,12.46514567,Bay of Plenty-712a,12.46514567,1,GYW6,2022,,,GYW6,EURO V
18214,9.983617606,24.74162161,Bay of Plenty,9,962.5877118,12.05209061,Bay of Plenty-1,96.41672486,12,GYW6,2022,,,GYW6,EURO V
18215,3.574474319,26.28406636,Bay of Plenty,9,599.3597795,9.863396537,Bay of Plenty-71,167.6777411,21,GYW6,2022,,,GYW6,EURO V
18216,6.518168639,22.91408085,Bay of Plenty,9,992.3998914,13.84103066,Bay of Plenty-55,152.2513372,13,GYW6,2022,,,GYW6,EURO V
18217,1.765680268,29.72080844,Bay of Plenty,9,159.0503896,18.01576338,Bay of Plenty-21,90.0788169,6,GYW6,2022,,,GYW6,EURO V
18218,0.44925718,33.86682754,Bay of Plenty,9,26.21614457,11.67088507,Bay of Plenty-51,58.35442535,5,GYW6,2022,,,GYW6,EURO V
18219,7.431688713,40.87202554,Bay of Plenty,9,364.2446816,24.50618532,Bay of Plenty-20,49.01237063,3,GYW6,2022,,,GYW6,EURO V
18220,3.780899126,36.44334756,Bay of Plenty,9,143.8360104,12.6809352,Bay of Plenty-52x,38.04280559,3,GYW6,2022,,,GYW6,EURO V
18221,2.505324234,26.31716629,Bay of Plenty,2,245.5822387,9.802413409,Bay of Plenty-60,98.02413409,11,GYW6,2022,,,GYW6,EURO V
18222,6.112530801,24.91447979,Bay of Plenty,2,1354.497312,14.77290238,Bay of Plenty-5,221.5935357,20,GYW6,2022,,,GYW6,EURO V
18223,3.439543427,30.71074772,Bay of Plenty,2,1152.90314,22.34604999,Bay of Plenty-CT,335.1907499,18,GYW6,2022,,,GYW6,EURO V
18224,6.733740835,29.14486963,Bay of Plenty,2,1045.161573,22.17323177,Bay of Plenty-2W,155.2126224,9,GYW6,2022,,,GYW6,EURO V
18225,28.09709875,26.06799512,Bay of Plenty,2,610.9728901,21.7450526,Bay of Plenty-710a,21.7450526,1,GYW6,2022,,,GYW6,EURO V
18226,1.560632434,37.32030715,Bay of Plenty,2,71.47744972,9.160062056,Bay of Plenty-70,45.80031028,5,GYW6,2022,,,GYW6,EURO V
18227,7.62216351,28.86382205,Bay of Plenty,2,922.9200152,24.2167467,Bay of Plenty-2B,121.0837335,5,GYW6,2022,,,GYW6,EURO V
18228,22.20483603,14.87526374,Bay of Plenty,2,135.8828987,6.11951822,Bay of Plenty-711a,6.11951822,1,GYW6,2022,,,GYW6,EURO V
18229,0.694315692,39.97124745,Bay of Plenty,2,21.60853279,10.37401913,Bay of Plenty-72a,31.12205739,3,GYW6,2022,,,GYW6,EURO V
18230,14.19296948,34.00094671,Bay of Plenty,2,364.7458167,25.69904889,Bay of Plenty-20S,25.69904889,2,GYW6,2022,,,GYW6,EURO V
18231,2.485588571,30.14281369,Bay of Plenty,2,588.3091652,11.83440357,Bay of Plenty-62,236.6880715,25,GYW6,2022,,,GYW6,EURO V
18232,1.729467526,26.16721075,Bay of Plenty,2,383.9789995,13.87634466,Bay of Plenty-40,222.0215146,18,GYW6,2022,,,GYW6,EURO V
18233,18.56703376,25.68518959,Bay of Plenty,2,1584.757825,17.07066239,Bay of Plenty-22,85.35331196,6,GYW6,2022,,,GYW6,EURO V
18234,2.788620761,33.83401805,Bay of Plenty,2,169.7256077,10.14393986,Bay of Plenty-72b,60.86363913,6,GYW6,2022,,,GYW6,EURO V
18235,2.043360641,29.22175998,Bay of Plenty,2,41.03444725,10.04092142,Bay of Plenty-59,20.08184283,2,GYW6,2022,,,GYW6,EURO V
18236,0.669017565,15.25890938,Bay of Plenty,2,87.53770227,10.06501138,Bay of Plenty-712a,130.8451479,13,GYW6,2022,,,GYW6,EURO V
18237,5.409216444,26.36039821,Bay of Plenty,2,419.1327363,12.91415435,Bay of Plenty-1,77.48492607,9,GYW6,2022,,,GYW6,EURO V
18238,1.771491571,28.47930598,Bay of Plenty,2,66.24476951,12.46497031,Bay of Plenty-71,37.39491093,4,GYW6,2022,,,GYW6,EURO V
18239,6.969632323,31.23823517,Bay of Plenty,2,227.5163691,16.32197788,Bay of Plenty-712b,32.64395575,2,GYW6,2022,,,GYW6,EURO V
18240,4.931866971,23.97958094,Bay of Plenty,2,660.6035698,13.39459425,Bay of Plenty-55,133.9459425,13,GYW6,2022,,,GYW6,EURO V
18241,10.6241178,14.8216085,Bay of Plenty,2,181.3051953,8.532717669,Bay of Plenty-901b,17.06543534,2,GYW6,2022,,,GYW6,EURO V
18242,0.3335519,38.79059724,Bay of Plenty,2,27.21435152,10.19869452,Bay of Plenty-51,81.5895562,8,GYW6,2022,,,GYW6,EURO V
18243,4.141088446,7.908501772,Bay of Plenty,2,84.58546938,4.085180526,Bay of Plenty-20,20.42590263,7,GYW6,2022,,,GYW6,EURO V
18244,9.546243863,16.19235972,Bay of Plenty,2,64.40675608,6.746816549,Bay of Plenty-902b,6.746816549,1,GYW6,2022,,,GYW6,EURO V
18245,1.005458494,30.56730831,Bay of Plenty,1,144.0834485,11.02317227,Bay of Plenty-60,143.3012396,14,GYW6,2022,,,GYW6,EURO V
18246,5.217956863,25.35885734,Bay of Plenty,1,1203.022277,15.3702852,Bay of Plenty-5,230.554278,20,GYW6,2022,,,GYW6,EURO V
18247,2.143658571,30.45930185,Bay of Plenty,1,526.7439787,22.33835971,Bay of Plenty-CT,245.7219568,13,GYW6,2022,,,GYW6,EURO V
18248,4.136358663,27.97842538,Bay of Plenty,1,2112.211374,21.27688009,Bay of Plenty-2W,510.6451221,32,GYW6,2022,,,GYW6,EURO V
18249,5.408536123,28.87926567,Bay of Plenty,1,2102.855925,24.30019739,Bay of Plenty-2B,388.8031582,24,GYW6,2022,,,GYW6,EURO V
18250,0.584195568,29.31371555,Bay of Plenty,1,62.81999818,8.96103999,Bay of Plenty-72a,107.5324799,13,GYW6,2022,,,GYW6,EURO V
18251,1.914014349,34.85273159,Bay of Plenty,1,98.37669665,25.69904889,Bay of Plenty-20S,51.39809778,2,GYW6,2022,,,GYW6,EURO V
18252,2.676073568,24.71447596,Bay of Plenty,1,81.09223735,10.10089786,Bay of Plenty-62,30.30269358,4,GYW6,2022,,,GYW6,EURO V
18253,2.195310806,25.61341562,Bay of Plenty,1,560.4041479,14.18184782,Bay of Plenty-40,255.2732608,23,GYW6,2022,,,GYW6,EURO V
18254,0.914203615,24.54821875,Bay of Plenty,1,157.3625503,11.47538307,Bay of Plenty-22,172.1307461,18,GYW6,2022,,,GYW6,EURO V
18255,0.476166505,29.02355241,Bay of Plenty,1,42.16648828,8.855408325,Bay of Plenty-72b,88.55408325,11,GYW6,2022,,,GYW6,EURO V
18256,1.015889617,25.165821,Bay of Plenty,1,28.71169723,9.420871696,Bay of Plenty-59,28.26261509,4,GYW6,2022,,,GYW6,EURO V
18257,2.656700954,23.67612339,Bay of Plenty,1,427.0761052,11.48245008,Bay of Plenty-1,160.7543011,18,GYW6,2022,,,GYW6,EURO V
18258,0.884342174,27.77781518,Bay of Plenty,1,25.95711544,9.783963792,Bay of Plenty-71,29.35189138,4,GYW6,2022,,,GYW6,EURO V
18259,2.06449494,24.02400448,Bay of Plenty,1,890.7974991,14.38281557,Bay of Plenty-55,431.4844671,37,GYW6,2022,,,GYW6,EURO V
18260,1.906080055,30.86944484,Bay of Plenty,1,206.134848,18.02432585,Bay of Plenty-21,108.1459551,8,GYW6,2022,,,GYW6,EURO V
18261,0.338828857,33.34844654,Bay of Plenty,1,12.71812048,12.51184309,Bay of Plenty-51,37.53552927,3,GYW6,2022,,,GYW6,EURO V
18262,1.707904521,41.16328947,Bay of Plenty,1,376.9801383,24.52518951,Bay of Plenty-20,220.7267056,14,GYW6,2022,,,GYW6,EURO V
18263,3.009998253,30.5178663,Bay of Plenty,1,84.86725469,14.0975588,Bay of Plenty-52x,28.19511759,2,GYW6,2022,,,GYW6,EURO V
18264,4.168177894,25.22150499,Bay of Plenty,8,526.0182256,11.47260024,Bay of Plenty-60,126.1986026,13,GYW6,2022,,,GYW6,EURO V
18265,7.309166534,23.8629385,Bay of Plenty,8,1464.919011,15.41708992,Bay of Plenty-5,200.422169,17,GYW6,2022,,,GYW6,EURO V
18266,3.642058117,32.31792559,Bay of Plenty,8,1611.920342,23.2939481,Bay of Plenty-CT,442.5850138,22,GYW6,2022,,,GYW6,EURO V
18267,5.300614383,26.45291948,Bay of Plenty,8,448.7324707,21.1641726,Bay of Plenty-2W,84.65669038,4,GYW6,2022,,,GYW6,EURO V
18268,1.115171626,27.49866454,Bay of Plenty,8,99.74028825,5.962627094,Bay of Plenty-70,89.43940641,15,GYW6,2022,,,GYW6,EURO V
18269,2.233376746,28.18335965,Bay of Plenty,8,108.5435347,24.30031899,Bay of Plenty-2B,48.60063798,2,GYW6,2022,,,GYW6,EURO V
18270,2.019283222,28.33433082,Bay of Plenty,8,73.29882198,9.074856511,Bay of Plenty-72a,36.29942604,5,GYW6,2022,,,GYW6,EURO V
18271,9.110352699,16.37551492,Bay of Plenty,8,197.5895179,10.84422988,Bay of Plenty-803b,21.68845976,2,GYW6,2022,,,GYW6,EURO V
18272,3.366508975,22.4929445,Bay of Plenty,8,291.1537797,9.609485735,Bay of Plenty-62,86.48537162,10,GYW6,2022,,,GYW6,EURO V
18273,4.010562967,26.35582316,Bay of Plenty,8,786.0975838,14.00048519,Bay of Plenty-40,196.0067926,17,GYW6,2022,,,GYW6,EURO V
18274,0.431086002,29.51481668,Bay of Plenty,8,7.733014563,8.969224847,Bay of Plenty-72b,17.93844969,2,GYW6,2022,,,GYW6,EURO V
18275,2.742201167,21.399347,Bay of Plenty,8,99.12252012,9.036765911,Bay of Plenty-59,36.14706364,4,GYW6,2022,,,GYW6,EURO V
18276,5.366868744,23.35081635,Bay of Plenty,8,782.9066768,11.22136452,Bay of Plenty-1,145.8777388,15,GYW6,2022,,,GYW6,EURO V
18277,1.827199165,26.71857947,Bay of Plenty,8,115.1749085,10.50559701,Bay of Plenty-71,63.03358207,7,GYW6,2022,,,GYW6,EURO V
18278,10.41366036,21.40042779,Bay of Plenty,8,1380.907316,13.2605373,Bay of Plenty-55,132.605373,14,GYW6,2022,,,GYW6,EURO V
18279,0.655270462,26.56704237,Bay of Plenty,8,14.36692918,21.92518969,Bay of Plenty-901b,21.92518969,1,GYW6,2022,,,GYW6,EURO V
18280,5.59670449,42.55204413,Bay of Plenty,8,135.8784996,12.13915259,Bay of Plenty-52x,24.27830518,2,GYW6,2022,,,GYW6,EURO V
18281,2.304025992,29.55623474,Bay of Plenty,3,360.9779139,11.19090531,Bay of Plenty-60,156.6726743,16,GYW6,2022,,,GYW6,EURO V
18282,6.451622682,22.96808668,Bay of Plenty,3,319.7014331,24.77682351,Bay of Plenty-901a,49.55364702,2,GYW6,2022,,,GYW6,EURO V
18283,4.073554272,24.34413817,Bay of Plenty,3,688.2476928,15.35955284,Bay of Plenty-5,168.9550812,13,GYW6,2022,,,GYW6,EURO V
18284,3.419001217,32.05853602,Bay of Plenty,3,1061.676949,22.18018157,Bay of Plenty-CT,310.5225419,18,GYW6,2022,,,GYW6,EURO V
18285,12.52440744,28.55587459,Bay of Plenty,3,123.4870118,9.859708921,Bay of Plenty-802b,9.859708921,1,GYW6,2022,,,GYW6,EURO V
18286,9.271623816,30.35922641,Bay of Plenty,3,625.9005581,22.50237105,Bay of Plenty-2W,67.50711316,4,GYW6,2022,,,GYW6,EURO V
18287,0.82501037,31.92861075,Bay of Plenty,3,23.80973038,7.214979124,Bay of Plenty-70,28.85991649,4,GYW6,2022,,,GYW6,EURO V
18288,2.834971443,21.12538313,Bay of Plenty,3,26.53453426,9.359718357,Bay of Plenty-902a,9.359718357,1,GYW6,2022,,,GYW6,EURO V
18289,6.013219599,26.40172128,Bay of Plenty,3,579.4716198,24.09157067,Bay of Plenty-2B,96.36628269,5,GYW6,2022,,,GYW6,EURO V
18290,0.732352908,27.58747905,Bay of Plenty,3,8.732518585,11.9239215,Bay of Plenty-903d,11.9239215,1,GYW6,2022,,,GYW6,EURO V
18291,0.993825533,30.98146635,Bay of Plenty,3,10.9732753,11.04145037,Bay of Plenty-72a,11.04145037,1,GYW6,2022,,,GYW6,EURO V
18292,5.845406292,25.19315641,Bay of Plenty,3,61.56463158,10.532139,Bay of Plenty-803b,10.532139,1,GYW6,2022,,,GYW6,EURO V
18293,2.772076885,23.71618068,Bay of Plenty,3,609.967914,10.47809724,Bay of Plenty-62,220.0400419,24,GYW6,2022,,,GYW6,EURO V
18294,4.474286058,24.56829297,Bay of Plenty,3,654.8510526,14.63587809,Bay of Plenty-40,146.3587809,13,GYW6,2022,,,GYW6,EURO V
18295,0.800788801,23.9009088,Bay of Plenty,3,85.40505969,8.887597198,Bay of Plenty-22,106.6511664,13,GYW6,2022,,,GYW6,EURO V
18296,0.651775782,30.39531222,Bay of Plenty,3,19.38169161,9.91224904,Bay of Plenty-72b,29.73674712,3,GYW6,2022,,,GYW6,EURO V
18297,0.887747877,23.69497007,Bay of Plenty,3,34.0828013,9.598108362,Bay of Plenty-59,38.39243345,4,GYW6,2022,,,GYW6,EURO V
18298,8.132369583,22.23018594,Bay of Plenty,3,612.0545733,18.81538238,Bay of Plenty-1,75.2615295,10,GYW6,2022,,,GYW6,EURO V
18299,1.611030579,28.49984236,Bay of Plenty,3,280.6883052,10.88931477,Bay of Plenty-71,174.2290363,18,GYW6,2022,,,GYW6,EURO V
18300,3.408841162,25.99493145,Bay of Plenty,3,562.2222838,13.74421827,Bay of Plenty-55,164.9306192,15,GYW6,2022,,,GYW6,EURO V
18301,0.256854398,29.43382636,Bay of Plenty,3,4.641127542,18.06909896,Bay of Plenty-21,18.06909896,1,GYW6,2022,,,GYW6,EURO V
18302,7.990119809,19.52334931,Bay of Plenty,3,103.562617,12.96133468,Bay of Plenty-901b,12.96133468,1,GYW6,2022,,,GYW6,EURO V
18303,1.132423453,28.38451093,Bay of Plenty,3,26.68785598,11.78351433,Bay of Plenty-51,23.56702866,2,GYW6,2022,,,GYW6,EURO V
18304,6.267058148,44.13872027,Bay of Plenty,3,614.3267534,24.50618532,Bay of Plenty-20,98.02474126,5,GYW6,2022,,,GYW6,EURO V
18305,3.772084119,42.16304539,Bay of Plenty,3,161.0305859,14.23002782,Bay of Plenty-52x,42.69008346,3,GYW6,2022,,,GYW6,EURO V
