Date,Route,Route Variant,Direction,Trip Number,Actual Vehicle Type,Vehicle Number,Vehicle Emissions Standard,Start Minute (Sched),Day,Actual Running Time,Actual In-Service KM,Passenger km,Scheduled In-Service km,Cancelled Trips,Sched Running Time per Trip
22-Jan-2022,2,2_2,Inbound,5020,ELV,5711,ELECTRIC,15:20,Saturday,"3,404",17.525,206.548,17.525,0,"3,660"
22-Jan-2022,2,2_2,Inbound,5060,ELV,5719,ELECTRIC,15:40,Saturday,"3,211",17.525,288.726,17.525,0,"3,660"
22-Jan-2022,2,2_2,Inbound,5100,ELV,5708,ELECTRIC,16:02,Saturday,"3,206",17.525,304.550,17.525,0,"3,660"
22-Jan-2022,2,2_2,Inbound,5140,ELV,5714,ELECTRIC,16:20,Saturday,"3,251",17.525,233.152,17.525,0,"3,660"
22-Jan-2022,2,2_2,Inbound,5180,LV,2480,EURO3,16:40,Saturday,"3,275",17.525,106.190,17.525,0,"3,660"
22-Jan-2022,2,2_2,Inbound,5220,ELV,5724,ELECTRIC,17:01,Saturday,"2,501",17.525,70.413,17.525,0,"3,660"
22-Jan-2022,2,2_2,Inbound,5260,ELV,5707,ELECTRIC,17:20,Saturday,"2,591",17.525,334.760,17.525,0,"3,660"
22-Jan-2022,2,2_2,Inbound,5300,LV,2479,EURO3,17:40,Saturday,"2,961",17.525,200.954,17.525,0,"3,660"
22-Jan-2022,2,2_2,Inbound,5340,ELV,5719,ELECTRIC,18:00,Saturday,"3,105",17.525,164.033,17.525,0,"3,060"
22-Jan-2022,2,2_2,Inbound,5380,ELV,5721,ELECTRIC,18:20,Saturday,"2,868",17.525,103.436,17.525,0,"3,060"
22-Jan-2022,2,2_2,Inbound,5420,ELV,5714,ELECTRIC,18:40,Saturday,"3,082",17.525,177.075,17.525,0,"3,060"
22-Jan-2022,2,2_2,Inbound,5460,LV,2480,EURO3,19:00,Saturday,"2,563",17.525,62.749,17.525,0,"3,060"
22-Jan-2022,2,2_2,Inbound,5500,ELV,5724,ELECTRIC,19:20,Saturday,"2,858",17.525,103.944,17.525,0,"3,240"
22-Jan-2022,2,2_2,Inbound,5540,ELV,5715,ELECTRIC,19:42,Saturday,"2,379",17.525,27.117,17.525,0,"3,120"
22-Jan-2022,2,2_2,Inbound,5580,ELV,5716,ELECTRIC,20:02,Saturday,"2,522",17.525,46.033,17.525,0,"3,120"
22-Jan-2022,2,2_2,Inbound,5620,Unknown,Unknown,Unknown,20:30,Saturday,0,0.000,0.000,17.525,0,"3,120"
22-Jan-2022,2,2_2,Inbound,5660,ELV,5722,ELECTRIC,21:00,Saturday,"2,870",17.525,120.650,17.525,0,"3,120"
22-Jan-2022,2,2_2,Inbound,5700,ELV,5724,ELECTRIC,21:30,Saturday,"2,755",17.525,139.300,17.525,0,"3,120"
22-Jan-2022,2,2_2,Inbound,5740,ELV,5706,ELECTRIC,22:00,Saturday,"2,393",17.525,115.339,17.525,0,"3,120"
22-Jan-2022,2,2_2,Inbound,5780,ELV,5719,ELECTRIC,22:30,Saturday,"2,584",17.525,78.613,17.525,0,"2,760"
22-Jan-2022,2,2_2,Inbound,5820,ELV,5711,ELECTRIC,23:00,Saturday,"2,766",17.525,82.627,17.525,0,"2,760"
22-Jan-2022,2,2_2,Inbound,5860,ELV,5721,ELECTRIC,23:30,Saturday,"2,483",17.525,112.359,17.525,0,"2,760"
22-Jan-2022,2,2_5,Outbound,4030,ELV,5714,ELECTRIC,06:40,Saturday,"2,666",15.546,53.003,15.546,0,"2,520"
22-Jan-2022,2,2_5,Outbound,4070,ELV,5712,ELECTRIC,07:09,Saturday,"2,030",15.546,74.754,15.546,0,"2,700"
22-Jan-2022,2,2_5,Outbound,4110,ELV,5721,ELECTRIC,07:40,Saturday,"2,390",15.546,51.106,15.546,0,"2,700"
22-Jan-2022,2,2_5,Outbound,4150,ELV,5711,ELECTRIC,08:05,Saturday,"2,668",15.546,116.091,15.546,0,"3,000"
22-Jan-2022,2,2_5,Outbound,4190,LV,2479,EURO3,08:25,Saturday,"2,538",15.546,110.319,15.546,0,"3,000"
22-Jan-2022,2,2_5,Outbound,4230,ELV,5714,ELECTRIC,08:50,Saturday,"2,914",15.546,59.466,15.546,0,"3,000"
22-Jan-2022,2,2_5,Outbound,4270,ELV,5712,ELECTRIC,09:10,Saturday,"2,591",15.546,157.266,15.546,0,"3,000"
22-Jan-2022,2,2_5,Outbound,4310,ELV,5725,ELECTRIC,09:30,Saturday,"2,956",15.546,163.662,15.546,0,"3,000"
22-Jan-2022,2,2_5,Outbound,4350,ELV,5721,ELECTRIC,09:50,Saturday,"3,044",15.546,185.223,15.546,0,"3,000"
22-Jan-2022,2,2_5,Outbound,4390,ELV,5706,ELECTRIC,10:10,Saturday,"2,748",15.546,104.427,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4430,LV,2479,EURO3,10:30,Saturday,"2,667",15.546,162.613,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4470,ELV,5714,ELECTRIC,10:50,Saturday,"2,645",15.546,163.249,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4510,ELV,5712,ELECTRIC,11:10,Saturday,"2,966",15.546,114.408,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4550,ELV,5722,ELECTRIC,11:30,Saturday,"2,992",15.546,311.087,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4590,ELV,5725,ELECTRIC,11:50,Saturday,"3,307",15.546,357.587,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4630,ELV,5706,ELECTRIC,12:10,Saturday,"3,047",15.546,188.545,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4670,LV,2479,EURO3,12:30,Saturday,"2,710",15.546,183.339,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4710,ELV,5714,ELECTRIC,12:50,Saturday,"2,850",15.546,224.911,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4750,ELV,5712,ELECTRIC,13:10,Saturday,"2,810",15.546,155.905,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4790,ELV,5722,ELECTRIC,13:30,Saturday,"3,056",15.546,268.933,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4830,ELV,5719,ELECTRIC,13:50,Saturday,"2,928",15.546,201.111,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4870,ELV,5707,ELECTRIC,14:10,Saturday,"2,418",15.546,253.351,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4910,LV,2479,EURO3,14:30,Saturday,"2,621",15.546,128.399,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,4950,ELV,5714,ELECTRIC,14:50,Saturday,"3,291",15.546,134.812,15.546,0,"3,600"
22-Jan-2022,2,2_5,Outbound,4990,ELV,5706,ELECTRIC,15:10,Saturday,"2,525",15.546,438.882,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,5030,ELV,5722,ELECTRIC,15:30,Saturday,"2,538",15.546,266.511,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,5070,ELV,5712,ELECTRIC,15:50,Saturday,"2,584",15.546,128.370,15.546,0,"3,480"
22-Jan-2022,2,2_5,Outbound,5110,ELV,5707,ELECTRIC,16:10,Saturday,"1,784",15.546,132.440,15.546,0,"3,660"
22-Jan-2022,2,2_5,Outbound,5150,LV,2479,EURO3,16:30,Saturday,"2,910",15.546,168.138,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,5190,ELV,5721,ELECTRIC,16:50,Saturday,"2,398",15.546,196.499,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,5230,ELV,5706,ELECTRIC,17:10,Saturday,"2,690",15.546,206.493,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,5270,ELV,5718,ELECTRIC,17:30,Saturday,"2,771",15.546,182.383,15.546,0,"3,540"
22-Jan-2022,2,2_5,Outbound,5310,ELV,5722,ELECTRIC,17:50,Saturday,"2,758",15.546,104.801,15.546,0,"3,480"
22-Jan-2022,2,2_5,Outbound,5350,ELV,5712,ELECTRIC,18:10,Saturday,"2,427",15.546,97.027,15.546,0,"3,480"
22-Jan-2022,2,2_5,Outbound,5390,ELV,5713,ELECTRIC,18:30,Saturday,"2,993",15.546,182.169,15.546,0,"3,060"
22-Jan-2022,2,2_5,Outbound,5430,ELV,5711,ELECTRIC,18:50,Saturday,"2,976",15.546,107.573,15.546,0,"2,880"
22-Jan-2022,2,2_5,Outbound,5470,ELV,5716,ELECTRIC,19:10,Saturday,"2,746",15.546,98.700,15.546,0,"2,880"
22-Jan-2022,2,2_5,Outbound,5510,ELV,5718,ELECTRIC,19:30,Saturday,"2,380",15.546,88.055,15.546,0,"2,880"
22-Jan-2022,2,2_5,Outbound,5550,ELV,5722,ELECTRIC,19:50,Saturday,"2,656",15.546,94.666,15.546,0,"2,880"
22-Jan-2022,2,2_5,Outbound,5590,ELV,5706,ELECTRIC,20:10,Saturday,"2,403",15.546,74.810,15.546,0,"2,880"
22-Jan-2022,2,2_5,Outbound,5630,ELV,5714,ELECTRIC,20:41,Saturday,"2,586",15.546,75.478,15.546,0,"2,880"
22-Jan-2022,2,2_5,Outbound,5670,ELV,5712,ELECTRIC,21:13,Saturday,"2,564",15.546,157.845,15.546,0,"2,880"
22-Jan-2022,2,2_5,Outbound,5710,Unknown,Unknown,Unknown,21:42,Saturday,0,0.000,0.000,15.546,0,"2,880"
22-Jan-2022,2,2_5,Outbound,5750,ELV,5716,ELECTRIC,22:12,Saturday,"2,248",15.546,4.207,15.546,0,"2,640"
22-Jan-2022,2,2_5,Outbound,5790,ELV,5714,ELECTRIC,22:42,Saturday,"2,508",15.546,77.537,15.546,0,"2,640"
22-Jan-2022,2,2_5,Outbound,5830,ELV,5712,ELECTRIC,23:12,Saturday,"2,134",15.546,98.024,15.546,0,"2,640"
22-Jan-2022,2,2_10,Inbound,4000,ELV,5712,ELECTRIC,06:10,Saturday,"2,251",15.686,110.329,15.686,0,"2,760"
22-Jan-2022,2,2_10,Inbound,4040,ELV,5721,ELECTRIC,06:40,Saturday,"2,250",15.686,54.935,15.686,0,"2,880"
22-Jan-2022,2,2_10,Inbound,4080,ELV,5711,ELECTRIC,07:11,Saturday,"2,185",15.686,59.389,15.686,0,"2,880"
22-Jan-2022,2,2_10,Inbound,4120,ELV,5714,ELECTRIC,07:42,Saturday,"2,648",15.686,44.072,15.686,0,"2,880"
22-Jan-2022,2,2_10,Inbound,4160,ELV,5712,ELECTRIC,08:08,Saturday,"2,536",15.686,164.149,15.686,0,"2,880"
22-Jan-2022,2,2_10,Inbound,4200,ELV,5725,ELECTRIC,08:32,Saturday,"2,638",15.686,131.373,15.686,0,"2,880"
22-Jan-2022,2,2_10,Inbound,4240,ELV,5721,ELECTRIC,08:50,Saturday,"3,017",15.686,138.474,15.686,0,"3,000"
22-Jan-2022,2,2_10,Inbound,4280,ELV,5711,ELECTRIC,09:12,Saturday,"2,648",15.686,94.034,15.686,0,"2,880"
22-Jan-2022,2,2_10,Inbound,4320,LV,2479,EURO3,09:30,Saturday,"2,729",15.686,294.371,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4360,ELV,5714,ELECTRIC,09:50,Saturday,"2,883",15.686,115.383,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4400,ELV,5712,ELECTRIC,10:10,Saturday,"3,264",15.686,293.052,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4440,ELV,5725,ELECTRIC,10:30,Saturday,"2,937",15.686,169.363,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4480,ELV,5721,ELECTRIC,10:50,Saturday,"3,106",15.686,254.238,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4520,ELV,5706,ELECTRIC,11:10,Saturday,"2,937",15.686,382.014,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4560,LV,2479,EURO3,11:30,Saturday,"2,546",15.686,165.422,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4600,ELV,5714,ELECTRIC,11:50,Saturday,"2,566",15.686,158.805,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4640,ELV,5712,ELECTRIC,12:10,Saturday,"2,642",15.686,198.255,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4680,ELV,5722,ELECTRIC,12:30,Saturday,"3,080",15.686,281.441,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4720,ELV,5725,ELECTRIC,12:50,Saturday,"2,538",15.686,159.173,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4760,ELV,5707,ELECTRIC,13:10,Saturday,"2,301",15.686,116.114,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4800,LV,2479,EURO3,13:30,Saturday,"3,093",15.686,162.648,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4840,ELV,5714,ELECTRIC,13:50,Saturday,"2,925",15.686,211.067,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4880,ELV,5706,ELECTRIC,14:11,Saturday,"2,969",15.686,106.970,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4920,ELV,5722,ELECTRIC,14:31,Saturday,"2,926",15.686,225.709,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,4960,ELV,5712,ELECTRIC,14:50,Saturday,"2,575",15.686,95.537,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,5000,ELV,5707,ELECTRIC,15:10,Saturday,"2,398",15.686,95.213,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,5040,LV,2479,EURO3,15:30,Saturday,"3,016",15.686,146.229,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,5080,ELV,5721,ELECTRIC,15:52,Saturday,"2,695",15.686,187.891,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,5120,ELV,5706,ELECTRIC,16:11,Saturday,"2,884",15.686,238.820,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,5160,ELV,5701,ELECTRIC,16:30,Saturday,"3,602",15.686,202.500,15.686,0,"3,600"
22-Jan-2022,2,2_10,Inbound,5200,ELV,5722,ELECTRIC,16:50,Saturday,"2,911",15.686,291.256,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,5240,ELV,5712,ELECTRIC,17:10,Saturday,"2,757",15.686,145.517,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,5280,ELV,5716,ELECTRIC,17:30,Saturday,"3,004",15.686,195.595,15.686,0,"3,360"
22-Jan-2022,2,2_10,Inbound,5320,ELV,5711,ELECTRIC,17:50,Saturday,"2,823",15.686,87.512,15.686,0,"3,060"
22-Jan-2022,2,2_10,Inbound,5360,ELV,5706,ELECTRIC,18:10,Saturday,"2,578",15.686,173.237,15.686,0,"3,060"
22-Jan-2022,2,2_10,Inbound,5400,ELV,5718,ELECTRIC,18:30,Saturday,"2,481",15.686,44.744,15.686,0,"3,060"
22-Jan-2022,2,2_10,Inbound,5440,ELV,5722,ELECTRIC,18:50,Saturday,"2,949",15.686,157.138,15.686,0,"3,060"
22-Jan-2022,2,2_10,Inbound,5480,ELV,5712,ELECTRIC,19:10,Saturday,"2,479",15.686,85.228,15.686,0,"3,060"
22-Jan-2022,2,2_10,Inbound,5520,ELV,5707,ELECTRIC,19:32,Saturday,"1,568",15.686,68.029,15.686,0,"3,060"
22-Jan-2022,2,2_10,Inbound,5560,ELV,5711,ELECTRIC,19:52,Saturday,"2,665",15.686,112.771,15.686,0,"2,820"
22-Jan-2022,2,2_10,Inbound,5600,ELV,5721,ELECTRIC,20:15,Saturday,"2,792",15.686,170.386,15.686,0,"2,820"
22-Jan-2022,2,2_10,Inbound,5640,ELV,5718,ELECTRIC,20:45,Saturday,"2,636",15.686,168.260,15.686,0,"2,820"
22-Jan-2022,2,2_10,Inbound,5680,LV,2480,EURO3,21:15,Saturday,"2,363",15.686,72.768,15.686,0,"2,820"
22-Jan-2022,2,2_10,Inbound,5720,ELV,5714,ELECTRIC,21:45,Saturday,"2,704",15.686,153.945,15.686,0,"2,820"
22-Jan-2022,2,2_10,Inbound,5760,ELV,5712,ELECTRIC,22:15,Saturday,"2,053",15.686,49.957,15.686,0,"2,820"
22-Jan-2022,2,2_10,Inbound,5800,Unknown,Unknown,Unknown,22:45,Saturday,0,0.000,0.000,15.686,0,"2,580"
22-Jan-2022,2,2_10,Inbound,5840,ELV,5716,ELECTRIC,23:15,Saturday,"2,292",15.686,83.964,15.686,0,"2,580"
22-Jan-2022,3,3_1,Inbound,4000,LV,2478,EURO3,06:35,Saturday,"1,790",9.055,55.302,9.055,0,"2,040"
22-Jan-2022,3,3_1,Inbound,4020,LV,2214,EURO5,07:05,Saturday,"1,884",9.055,78.965,9.055,0,"2,040"
22-Jan-2022,3,3_1,Inbound,4040,Unknown,1509,Unknown,07:35,Saturday,"1,134",9.055,27.433,9.055,0,"2,040"
22-Jan-2022,3,3_1,Inbound,4080,Unknown,2064,Unknown,08:05,Saturday,"1,885",9.055,47.434,9.055,0,"2,280"
22-Jan-2022,3,3_1,Inbound,4120,LV,2452,EURO3,08:35,Saturday,"2,036",9.055,76.290,9.055,0,"2,280"
22-Jan-2022,3,3_1,Inbound,4160,Unknown,1509,Unknown,09:05,Saturday,"2,418",9.055,155.799,9.055,0,"2,280"
22-Jan-2022,3,3_1,Inbound,4200,Unknown,2064,Unknown,09:35,Saturday,"2,481",9.055,64.636,9.055,0,"2,640"
22-Jan-2022,3,3_1,Inbound,4240,LV,2452,EURO3,10:05,Saturday,"2,732",9.055,250.419,9.055,0,"2,640"
22-Jan-2022,3,3_1,Inbound,4280,Unknown,1509,Unknown,10:35,Saturday,"2,455",9.055,122.116,9.055,0,"2,640"
22-Jan-2022,3,3_1,Inbound,4320,Unknown,2068,Unknown,11:05,Saturday,"2,211",9.055,212.994,9.055,0,"2,640"
22-Jan-2022,3,3_1,Inbound,4360,Unknown,1578,Unknown,11:35,Saturday,"2,556",9.055,101.002,9.055,0,"2,880"
22-Jan-2022,3,3_1,Inbound,4400,LV,1428,EURO3,12:05,Saturday,"2,477",9.055,138.332,9.055,0,"2,880"
22-Jan-2022,3,3_1,Inbound,4440,LV,2485,EURO3,12:35,Saturday,302,9.055,118.470,9.055,0,"2,880"
22-Jan-2022,3,3_1,Inbound,4480,Unknown,1186,Unknown,13:05,Saturday,"2,276",9.055,125.705,9.055,0,"2,880"
22-Jan-2022,3,3_1,Inbound,4520,LV,2455,EURO3,13:35,Saturday,"2,417",9.055,172.016,9.055,0,"2,880"
22-Jan-2022,3,3_1,Inbound,4560,LV,1428,EURO3,14:05,Saturday,"2,084",9.055,163.814,9.055,0,"2,760"
22-Jan-2022,3,3_1,Inbound,4600,Unknown,1578,Unknown,14:35,Saturday,"2,077",9.055,62.307,9.055,0,"2,760"
22-Jan-2022,3,3_1,Inbound,4640,LV,2214,EURO5,15:05,Saturday,"2,340",9.055,136.863,9.055,0,"2,760"
22-Jan-2022,3,3_1,Inbound,4680,Unknown,2068,Unknown,15:35,Saturday,"2,157",9.055,80.092,9.055,0,"2,760"
22-Jan-2022,3,3_1,Inbound,4720,Unknown,1525,Unknown,16:05,Saturday,"2,196",9.055,90.469,9.055,0,"2,760"
22-Jan-2022,3,3_1,Inbound,4760,Unknown,1293,Unknown,16:35,Saturday,812,9.055,50.387,9.055,0,"2,400"
22-Jan-2022,3,3_1,Inbound,4800,LV,2210,EURO5,17:05,Saturday,"2,077",9.055,88.841,9.055,0,"2,400"
22-Jan-2022,3,3_1,Inbound,4840,Unknown,2068,Unknown,17:35,Saturday,"1,794",9.055,46.816,9.055,0,"2,400"
22-Jan-2022,3,3_1,Inbound,4880,LV,2207,EURO5,18:05,Saturday,"2,001",9.055,69.877,9.055,0,"2,400"
22-Jan-2022,3,3_1,Inbound,4900,LV,2452,EURO3,18:35,Saturday,"2,039",9.055,87.497,9.055,0,"2,160"
22-Jan-2022,3,3_1,Inbound,4920,Unknown,1673,Unknown,19:05,Saturday,"1,595",9.055,31.337,9.055,0,"2,160"
22-Jan-2022,3,3_1,Inbound,4940,LV,2207,EURO5,19:35,Saturday,"1,981",9.055,88.161,9.055,0,"2,160"
22-Jan-2022,3,3_1,Inbound,4960,LV,2452,EURO3,20:05,Saturday,"2,459",9.055,38.477,9.055,0,"2,160"
22-Jan-2022,3,3_1,Inbound,4980,Unknown,Unknown,Unknown,20:35,Saturday,0,0.000,0.000,9.055,1,"2,160"
22-Jan-2022,3,3_1,Inbound,5000,LV,2207,EURO5,21:05,Saturday,"1,739",9.055,39.031,9.055,0,"1,800"
22-Jan-2022,3,3_1,Inbound,5020,Unknown,2068,Unknown,21:35,Saturday,"1,520",9.055,9.966,9.055,0,"1,800"
22-Jan-2022,3,3_1,Inbound,5040,Unknown,Unknown,Unknown,22:05,Saturday,0,0.000,0.000,9.055,1,"1,800"
22-Jan-2022,3,3_1,Inbound,5060,Unknown,2063,Unknown,22:35,Saturday,"1,612",9.055,37.128,9.055,0,"1,800"
22-Jan-2022,3,3_1,Inbound,5080,Unknown,2068,Unknown,23:05,Saturday,"1,325",9.055,8.375,9.055,0,"1,800"
22-Jan-2022,3,3_1,Inbound,5100,Unknown,Unknown,Unknown,23:35,Saturday,0,0.000,0.000,9.055,1,"1,800"
22-Jan-2022,3,3_2,Outbound,4070,Unknown,1509,Unknown,08:20,Saturday,"1,842",9.232,56.561,9.232,0,"1,920"
22-Jan-2022,3,3_2,Outbound,4110,Unknown,2064,Unknown,08:50,Saturday,"1,976",9.232,25.763,9.232,0,"2,220"
22-Jan-2022,3,3_2,Outbound,4150,LV,2452,EURO3,09:20,Saturday,"2,320",9.232,123.679,9.232,0,"2,220"
22-Jan-2022,3,3_2,Outbound,4190,Unknown,1509,Unknown,09:45,Saturday,"1,918",9.232,107.632,9.232,0,"2,220"
22-Jan-2022,3,3_2,Outbound,4230,Unknown,2063,Unknown,10:15,Saturday,"1,180",9.232,90.313,9.232,0,"2,460"
22-Jan-2022,3,3_2,Outbound,4270,Unknown,1578,Unknown,10:45,Saturday,"1,897",9.232,35.834,9.232,0,"2,460"
22-Jan-2022,3,3_2,Outbound,4310,LV,2210,EURO5,11:15,Saturday,"2,508",9.232,146.281,9.232,0,"2,460"
22-Jan-2022,3,3_2,Outbound,4350,Unknown,1673,Unknown,11:45,Saturday,"1,453",9.232,114.712,9.232,0,"2,640"
22-Jan-2022,3,3_2,Outbound,4390,LV,2496,EURO3,12:15,Saturday,"2,217",9.232,60.083,9.232,0,"2,640"
22-Jan-2022,3,3_2,Outbound,4430,LV,2455,EURO3,12:45,Saturday,"2,349",9.232,134.399,9.232,0,"2,640"
22-Jan-2022,3,3_2,Outbound,4470,LV,1428,EURO3,13:15,Saturday,"2,381",9.232,102.198,9.232,0,"2,640"
22-Jan-2022,3,3_2,Outbound,4510,Unknown,2065,Unknown,13:45,Saturday,"2,081",9.232,92.216,9.232,0,"2,520"
22-Jan-2022,3,3_2,Outbound,4550,LV,1475,EURO3,14:15,Saturday,"2,281",9.232,79.863,9.232,0,"2,520"
22-Jan-2022,3,3_2,Outbound,4590,LV,1459,EURO3,14:45,Saturday,"2,044",9.232,68.594,9.232,0,"2,520"
22-Jan-2022,3,3_2,Outbound,4630,LV,2496,EURO3,15:15,Saturday,551,9.232,85.842,9.232,0,"2,520"
22-Jan-2022,3,3_2,Outbound,4670,Unknown,1293,Unknown,15:45,Saturday,"1,508",9.232,61.935,9.232,0,"2,400"
22-Jan-2022,3,3_2,Outbound,4710,LV,2210,EURO5,16:20,Saturday,"2,095",9.232,108.542,9.232,0,"2,400"
22-Jan-2022,3,3_2,Outbound,4750,Unknown,2080,Unknown,16:50,Saturday,"2,067",9.232,67.698,9.232,0,"2,400"
22-Jan-2022,3,3_2,Outbound,4790,Unknown,1293,Unknown,17:20,Saturday,"1,570",9.232,183.039,9.232,0,"2,400"
22-Jan-2022,3,3_2,Outbound,4830,LV,2210,EURO5,17:50,Saturday,"1,781",9.232,55.611,9.232,0,"2,160"
22-Jan-2022,3,3_2,Outbound,4870,Unknown,2068,Unknown,18:20,Saturday,998,9.232,88.337,9.232,0,"2,160"
22-Jan-2022,3,3_2,Outbound,4890,LV,2207,EURO5,18:50,Saturday,"1,795",9.232,59.401,9.232,0,"2,160"
22-Jan-2022,3,3_2,Outbound,4910,LV,2452,EURO3,19:20,Saturday,"1,781",9.232,52.852,9.232,0,"2,160"
22-Jan-2022,3,3_2,Outbound,4930,Unknown,1673,Unknown,19:50,Saturday,"1,977",9.232,68.356,9.232,0,"2,160"
22-Jan-2022,3,3_2,Outbound,4950,LV,2207,EURO5,20:25,Saturday,"1,942",9.232,85.522,9.232,0,"2,160"
22-Jan-2022,3,3_2,Outbound,4970,Unknown,2068,Unknown,20:55,Saturday,"1,660",9.232,54.698,9.232,0,"2,160"
22-Jan-2022,3,3_2,Outbound,4990,Unknown,Unknown,Unknown,21:25,Saturday,0,0.000,0.000,9.232,1,"2,160"
22-Jan-2022,3,3_2,Outbound,5010,Unknown,2063,Unknown,21:55,Saturday,"2,030",9.232,76.619,9.232,0,"2,160"
22-Jan-2022,3,3_2,Outbound,5030,Unknown,2068,Unknown,22:25,Saturday,"1,598",9.232,20.935,9.232,0,"2,160"
22-Jan-2022,3,3_2,Outbound,5050,Unknown,Unknown,Unknown,22:55,Saturday,0,0.000,0.000,9.232,1,"1,920"
22-Jan-2022,3,3_2,Outbound,5070,Unknown,2063,Unknown,23:25,Saturday,"1,611",9.232,23.630,9.232,0,"1,920"
22-Jan-2022,3,3_2,Outbound,5090,Unknown,2068,Unknown,23:55,Saturday,"1,451",9.232,24.489,9.232,0,"1,920"
22-Jan-2022,3,3_3,Outbound,4010,LV,2478,EURO3,07:15,Saturday,"1,701",8.768,33.003,8.768,0,"1,920"
22-Jan-2022,3,3_3,Outbound,4030,Unknown,2080,Unknown,07:45,Saturday,"1,106",8.768,67.857,8.768,0,"1,920"
22-Jan-2022,3,3_3,Outbound,4050,LV,2214,EURO5,08:05,Saturday,"3,833",8.768,76.388,8.768,0,"1,920"
22-Jan-2022,3,3_3,Outbound,4090,Unknown,1673,Unknown,08:35,Saturday,"1,826",8.768,76.606,8.768,0,"1,920"
22-Jan-2022,3,3_3,Outbound,4130,Unknown,2080,Unknown,09:05,Saturday,"1,866",8.768,89.009,8.768,0,"2,220"
22-Jan-2022,3,3_3,Outbound,4170,LV,2210,EURO5,09:35,Saturday,"1,916",8.768,62.685,8.768,0,"2,220"
22-Jan-2022,3,3_3,Outbound,4210,Unknown,1673,Unknown,10:00,Saturday,"1,999",8.768,89.905,8.768,0,"2,460"
22-Jan-2022,3,3_3,Outbound,4250,LV,2482,EURO3,10:30,Saturday,"1,664",8.768,33.722,8.768,0,"2,460"
22-Jan-2022,3,3_3,Outbound,4290,Unknown,2078,Unknown,11:00,Saturday,"2,202",8.768,227.730,8.768,0,"2,460"
22-Jan-2022,3,3_3,Outbound,4330,Unknown,2059,Unknown,11:30,Saturday,"2,473",8.768,133.746,8.768,0,"2,460"
22-Jan-2022,3,3_3,Outbound,4370,Unknown,2065,Unknown,12:00,Saturday,"2,523",8.768,157.862,8.768,0,"2,640"
22-Jan-2022,3,3_3,Outbound,4410,Unknown,1578,Unknown,12:30,Saturday,"2,275",8.768,141.788,8.768,0,"2,640"
22-Jan-2022,3,3_3,Outbound,4450,Unknown,2078,Unknown,13:00,Saturday,"2,176",8.768,165.579,8.768,0,"2,640"
22-Jan-2022,3,3_3,Outbound,4490,LV,2485,EURO3,13:30,Saturday,152,8.768,135.786,8.768,0,"2,520"
22-Jan-2022,3,3_3,Outbound,4530,Unknown,1186,Unknown,14:00,Saturday,"2,604",8.768,199.987,8.768,0,"2,520"
