Date Modified,Vehicle Number,Operator,Operator Short Code,Operator Prefix,Unit Number,Mode,Date of First Registration,Date of Manufacture,Bike Rack Capable,Bus Size,Engine Rating,"Max no. of passengers (Seated, Adult)","Max no. of passengers (Standing, Adult)",No. of Wheelchair Spaces,TARE Weight (KG),Vehicle Registration Number,source_filename
23/07/2018,3135,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018,16/05/2018,Yes,MV,EURO6,33,22,,7560,LKA243,2018-07-23_fleet-list.csv
23/07/2018,3136,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018,16/05/2018,Yes,MV,EURO6,33,22,,7560,LKA251,2018-07-23_fleet-list.csv
23/07/2018,3137,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018,16/05/2018,Yes,MV,EURO6,33,22,,7560,LKA241,2018-07-23_fleet-list.csv
23/07/2018,3138,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018,16/05/2018,Yes,MV,EURO6,33,22,,7560,LKA244,2018-07-23_fleet-list.csv
23/07/2018,3139,Tranzurban,TGL,TZM,Unit_09,Bus,21/05/2018,22/05/2018,Yes,MV,EURO6,33,22,,7560,LKL316,2018-07-23_fleet-list.csv
23/07/2018,3140,Tranzurban,TGL,TZM,Unit_09,Bus,21/05/2018,22/05/2018,Yes,MV,EURO6,33,22,,7560,LKL315,2018-07-23_fleet-list.csv
23/07/2018,3141,Tranzurban,TGL,TZM,Unit_10,Bus,21/05/2018,22/05/2018,Yes,MV,EURO6,33,22,,7560,LKL309,2018-07-23_fleet-list.csv
23/07/2018,3142,Tranzurban,TGL,TZM,Unit_10,Bus,14/05/2018,16/05/2018,Yes,MV,EURO6,33,22,,7560,LKA247,2018-07-23_fleet-list.csv
23/07/2018,3143,Tranzurban,TGL,TZM,Unit_10,Bus,21/05/2018,22/05/2018,Yes,MV,EURO6,33,22,,7560,LKL314,2018-07-23_fleet-list.csv
23/07/2018,3144,Tranzurban,TGL,TZM,Unit_10,Bus,21/05/2018,23/05/2018,Yes,MV,EURO6,33,22,,7560,LKL319,2018-07-23_fleet-list.csv
23/07/2018,3145,Tranzurban,TGL,TZM,Unit_10,Bus,21/05/2018,22/05/2018,Yes,MV,EURO6,33,22,,7560,LKL311,2018-07-23_fleet-list.csv
23/07/2018,3146,Tranzurban,TGL,TZM,Unit_10,Bus,21/05/2018,22/05/2018,Yes,MV,EURO6,33,22,,7560,LKL312,2018-07-23_fleet-list.csv
23/07/2018,3147,Tranzurban,TGL,TZM,Unit_10,Bus,21/05/2018,22/05/2018,Yes,MV,EURO6,33,22,,7560,LKL318,2018-07-23_fleet-list.csv
23/07/2018,3148,Tranzurban,TGL,TZM,Unit_10,Bus,21/05/2018,22/05/2018,Yes,MV,EURO6,33,22,,7560,LKL307,2018-07-23_fleet-list.csv
23/07/2018,3149,Tranzurban,TGL,TZM,Unit_10,Bus,21/05/2018,22/05/2018,Yes,MV,EURO6,33,22,,7560,LKL308,2018-07-23_fleet-list.csv
23/07/2018,3150,Tranzurban,TGL,TZM,Unit_10,Bus,30/05/2018,31/05/2018,Yes,MV,EURO6,33,22,,7560,LKW506,2018-07-23_fleet-list.csv
23/07/2018,3151,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3152,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3153,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3154,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3155,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3156,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3157,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3158,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3159,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3160,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3161,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3162,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3163,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3164,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3165,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3166,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3167,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3168,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3169,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3170,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3171,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3172,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3173,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3174,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3175,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3176,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3177,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3178,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3179,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3180,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3181,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3182,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3183,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3184,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3185,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3186,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3187,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3188,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3189,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3190,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3191,Tranzurban,TGL,TZM,Other,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3192,Tranzurban,TGL,TZM,Other,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3193,Tranzurban,TGL,TZM,Other,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3194,Tranzurban,TGL,TZM,Other,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3195,Tranzurban,TGL,TZM,Other,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3196,Tranzurban,TGL,TZM,Other,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3197,Tranzurban,TGL,TZM,Other,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3198,Tranzurban,TGL,TZM,Other,Bus,,,Yes,MV,EURO6,33,22,,7560,,2018-07-23_fleet-list.csv
23/07/2018,3300,Tranzurban,TGL,TZM,Unit_15,Bus,17/04/2018,18/04/2018,Yes,LV,EURO6,39,37,1,12165,LHM219,2018-07-23_fleet-list.csv
23/07/2018,3301,Tranzurban,TGL,TZM,Unit_15,Bus,17/04/2018,18/04/2018,Yes,LV,EURO6,39,37,1,12165,LHM220,2018-07-23_fleet-list.csv
23/07/2018,3302,Tranzurban,TGL,TZM,Unit_11,Bus,23/04/2018,26/04/2018,Yes,LV,EURO6,39,37,,12165,LHM236,2018-07-23_fleet-list.csv
23/07/2018,3303,Tranzurban,TGL,TZM,Unit_11,Bus,23/04/2018,26/04/2018,Yes,LV,EURO6,39,37,,12165,LHM235,2018-07-23_fleet-list.csv
23/07/2018,3304,Tranzurban,TGL,TZM,Unit_11,Bus,7/05/2018,26/04/2018,Yes,LV,EURO6,39,37,,12165,LJF710,2018-07-23_fleet-list.csv
23/07/2018,3305,Tranzurban,TGL,TZM,Unit_11,Bus,1/05/2018,7/05/2018,Yes,LV,EURO6,39,37,,12165,LJF692,2018-07-23_fleet-list.csv
23/07/2018,3306,Tranzurban,TGL,TZM,Unit_11,Bus,7/05/2018,3/05/2018,Yes,LV,EURO6,39,37,,12165,LJF701,2018-07-23_fleet-list.csv
23/07/2018,3307,Tranzurban,TGL,TZM,Unit_09,Bus,7/05/2018,7/05/2018,Yes,LV,EURO6,39,37,,12165,LJF709,2018-07-23_fleet-list.csv
23/07/2018,3308,Tranzurban,TGL,TZM,Unit_09,Bus,15/05/2018,16/05/2018,Yes,LV,EURO6,39,37,,12165,LJW836,2018-07-23_fleet-list.csv
23/07/2018,3309,Tranzurban,TGL,TZM,Unit_09,Bus,15/05/2018,16/05/2018,Yes,LV,EURO6,39,37,,12165,LJW835,2018-07-23_fleet-list.csv
23/07/2018,3310,Tranzurban,TGL,TZM,Unit_09,Bus,15/05/2018,16/05/2018,Yes,LV,EURO6,39,37,,12165,LJW837,2018-07-23_fleet-list.csv
23/07/2018,3311,Tranzurban,TGL,TZM,Unit_09,Bus,28/05/2018,24/05/2018,Yes,LV,EURO6,39,37,,12165,LJW854,2018-07-23_fleet-list.csv
23/07/2018,3312,Tranzurban,TGL,TZM,Unit_09,Bus,28/05/2018,24/05/2018,Yes,LV,EURO6,39,37,,12165,LJW856,2018-07-23_fleet-list.csv
23/07/2018,3313,Tranzurban,TGL,TZM,Unit_09,Bus,31/05/2018,1/06/2018,Yes,LV,EURO6,39,37,,12165,LKT361,2018-07-23_fleet-list.csv
23/07/2018,3314,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3315,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3316,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3317,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3318,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3319,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3320,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3321,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3322,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3323,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3324,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3325,Tranzurban,TGL,TZM,Other,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3326,Tranzurban,TGL,TZM,Other,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3327,Tranzurban,TGL,TZM,Other,Bus,,,Yes,LV,EURO6,39,37,,12165,,2018-07-23_fleet-list.csv
23/07/2018,3400,Tranzurban,TGL,TZM,Unit_09,Bus,,,Yes,LV,EURO6,44,31,,11889,,2018-07-23_fleet-list.csv
23/07/2018,3401,Tranzurban,TGL,TZM,Unit_09,Bus,,,Yes,LV,EURO6,44,31,,11920,,2018-07-23_fleet-list.csv
23/07/2018,3402,Tranzurban,TGL,TZM,Unit_09,Bus,,,Yes,LV,EURO6,44,31,,12160,,2018-07-23_fleet-list.csv
23/07/2018,3403,Tranzurban,TGL,TZM,Unit_09,Bus,,,Yes,LV,EURO6,44,31,,11709,,2018-07-23_fleet-list.csv
23/07/2018,3404,Tranzurban,TGL,TZM,Unit_09,Bus,,,Yes,LV,EURO6,44,31,,12140,,2018-07-23_fleet-list.csv
23/07/2018,3405,Tranzurban,TGL,TZM,Unit_09,Bus,,,Yes,LV,EURO6,44,31,,11828,,2018-07-23_fleet-list.csv
23/07/2018,3406,Tranzurban,TGL,TZM,Unit_09,Bus,,,Yes,LV,EURO6,44,31,,11777,,2018-07-23_fleet-list.csv
23/07/2018,3407,Tranzurban,TGL,TZM,Unit_09,Bus,,,Yes,LV,EURO6,44,31,,11782,,2018-07-23_fleet-list.csv
23/07/2018,3408,Tranzurban,TGL,TZM,Unit_09,Bus,,,Yes,LV,EURO6,44,31,,11868,,2018-07-23_fleet-list.csv
23/07/2018,3409,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,11816,,2018-07-23_fleet-list.csv
23/07/2018,3410,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,11729,,2018-07-23_fleet-list.csv
23/07/2018,3411,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,12220,,2018-07-23_fleet-list.csv
23/07/2018,3412,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,11721,,2018-07-23_fleet-list.csv
23/07/2018,3413,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,12200,,2018-07-23_fleet-list.csv
23/07/2018,3414,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,11879,,2018-07-23_fleet-list.csv
23/07/2018,3415,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,11854,,2018-07-23_fleet-list.csv
23/07/2018,3416,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,12080,,2018-07-23_fleet-list.csv
23/07/2018,3417,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,11873,,2018-07-23_fleet-list.csv
23/07/2018,3418,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,11906,,2018-07-23_fleet-list.csv
23/07/2018,3419,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,12120,,2018-07-23_fleet-list.csv
23/07/2018,3420,Tranzurban,TGL,TZM,Unit_10,Bus,,,Yes,LV,EURO6,44,31,,11863,,2018-07-23_fleet-list.csv
23/07/2018,3421,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11826,,2018-07-23_fleet-list.csv
23/07/2018,3422,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11806,,2018-07-23_fleet-list.csv
23/07/2018,3423,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11888,,2018-07-23_fleet-list.csv
23/07/2018,3424,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11804,,2018-07-23_fleet-list.csv
23/07/2018,3425,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11805,,2018-07-23_fleet-list.csv
23/07/2018,3426,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11893,,2018-07-23_fleet-list.csv
23/07/2018,3427,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11856,,2018-07-23_fleet-list.csv
23/07/2018,3428,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,12048,,2018-07-23_fleet-list.csv
23/07/2018,3429,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11746,,2018-07-23_fleet-list.csv
23/07/2018,3430,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11897,,2018-07-23_fleet-list.csv
23/07/2018,3431,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11896,,2018-07-23_fleet-list.csv
23/07/2018,3432,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11294,,2018-07-23_fleet-list.csv
23/07/2018,3433,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11900,,2018-07-23_fleet-list.csv
23/07/2018,3434,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11909,,2018-07-23_fleet-list.csv
23/07/2018,3435,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11905,,2018-07-23_fleet-list.csv
23/07/2018,3436,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11724,,2018-07-23_fleet-list.csv
23/07/2018,3437,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11742,,2018-07-23_fleet-list.csv
23/07/2018,3438,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11860,,2018-07-23_fleet-list.csv
23/07/2018,3439,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11837,,2018-07-23_fleet-list.csv
23/07/2018,3440,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11894,,2018-07-23_fleet-list.csv
23/07/2018,3441,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11915,,2018-07-23_fleet-list.csv
23/07/2018,3442,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11856,,2018-07-23_fleet-list.csv
23/07/2018,3443,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11922,,2018-07-23_fleet-list.csv
23/07/2018,3444,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11917,,2018-07-23_fleet-list.csv
23/07/2018,3445,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11897,,2018-07-23_fleet-list.csv
23/07/2018,3446,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11869,,2018-07-23_fleet-list.csv
23/07/2018,3447,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11917,,2018-07-23_fleet-list.csv
23/07/2018,3448,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11865,,2018-07-23_fleet-list.csv
23/07/2018,3449,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11880,,2018-07-23_fleet-list.csv
23/07/2018,3450,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11915,,2018-07-23_fleet-list.csv
23/07/2018,3451,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11886,,2018-07-23_fleet-list.csv
23/07/2018,3452,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11998,,2018-07-23_fleet-list.csv
23/07/2018,3453,Tranzurban,TGL,TZM,Unit_01,Bus,,,Yes,LV,EURO6,44,31,,11869,,2018-07-23_fleet-list.csv
23/07/2018,3454,Tranzurban,TGL,TZM,Other,Bus,,,Yes,LV,EURO6,44,31,,11888,,2018-07-23_fleet-list.csv
23/07/2018,3500,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,15180,,2018-07-23_fleet-list.csv
23/07/2018,3501,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14453,,2018-07-23_fleet-list.csv
23/07/2018,3502,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,15180,,2018-07-23_fleet-list.csv
23/07/2018,3503,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14596,,2018-07-23_fleet-list.csv
23/07/2018,3504,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,15160,,2018-07-23_fleet-list.csv
23/07/2018,3505,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14703,,2018-07-23_fleet-list.csv
23/07/2018,3506,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14703,,2018-07-23_fleet-list.csv
23/07/2018,3507,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14741,,2018-07-23_fleet-list.csv
23/07/2018,3508,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14650,,2018-07-23_fleet-list.csv
23/07/2018,3509,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14940,,2018-07-23_fleet-list.csv
23/07/2018,3510,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14940,,2018-07-23_fleet-list.csv
23/07/2018,3511,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14643,,2018-07-23_fleet-list.csv
23/07/2018,3512,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14678,,2018-07-23_fleet-list.csv
23/07/2018,3513,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14960,,2018-07-23_fleet-list.csv
23/07/2018,3514,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14629,,2018-07-23_fleet-list.csv
23/07/2018,3515,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14559,,2018-07-23_fleet-list.csv
23/07/2018,3516,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14651,,2018-07-23_fleet-list.csv
23/07/2018,3517,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14940,,2018-07-23_fleet-list.csv
23/07/2018,3518,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14950,,2018-07-23_fleet-list.csv
23/07/2018,3519,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14920,,2018-07-23_fleet-list.csv
23/07/2018,3520,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14940,,2018-07-23_fleet-list.csv
23/07/2018,3521,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14980,,2018-07-23_fleet-list.csv
23/07/2018,3522,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14940,,2018-07-23_fleet-list.csv
23/07/2018,3523,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14920,,2018-07-23_fleet-list.csv
23/07/2018,3524,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14960,,2018-07-23_fleet-list.csv
23/07/2018,3525,Tranzurban,TGL,TZM,Unit_01,Bus,,,,DD,EURO6,,,,14864,,2018-07-23_fleet-list.csv
23/07/2018,3526,Tranzurban,TGL,TZM,Other,Bus,,,,DD,EURO6,,,,14940,,2018-07-23_fleet-list.csv
23/07/2018,3527,Tranzurban,TGL,TZM,Other,Bus,,,,DD,EURO6,,,,14960,,2018-07-23_fleet-list.csv
23/07/2018,3700,Tranzurban,TGL,TZM,Unit_01,Bus,,,,LV,ELECTRIC,,,,12000,,2018-07-23_fleet-list.csv
23/07/2018,3701,Tranzurban,TGL,TZM,Unit_01,Bus,,,,LV,ELECTRIC,,,,12000,,2018-07-23_fleet-list.csv
23/07/2018,3702,Tranzurban,TGL,TZM,Unit_01,Bus,,,,LV,ELECTRIC,,,,12810,,2018-07-23_fleet-list.csv
23/07/2018,3703,Tranzurban,TGL,TZM,Unit_01,Bus,,,,LV,ELECTRIC,,,,12070,,2018-07-23_fleet-list.csv
23/07/2018,3704,Tranzurban,TGL,TZM,Unit_01,Bus,,,,LV,ELECTRIC,,,,11960,,2018-07-23_fleet-list.csv
23/07/2018,3705,Tranzurban,TGL,TZM,Unit_01,Bus,,,,LV,ELECTRIC,,,,11980,,2018-07-23_fleet-list.csv
23/07/2018,3706,Tranzurban,TGL,TZM,Unit_01,Bus,,,,LV,ELECTRIC,,,,12020,,2018-07-23_fleet-list.csv
23/07/2018,3707,Tranzurban,TGL,TZM,Unit_01,Bus,,,,LV,ELECTRIC,,,,12020,,2018-07-23_fleet-list.csv
